Ticker,Name,Yahoo,ISIN,Symbol,YahooSymbol,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency,Perf 1D %,Perf 1Y %
US45337C1027 ,INCYTE CORP,INCY,US45337C1027 ,INCY,INCY,101.2699966430664,USD,37.78230835791347,0.0,0.0,Seitwärts,0.0,0.0,64.9,14.5,Zyklus-Tief,30.39,887.0,0.0,531249760.0,18516510720.0,4813105152.0,2.87,20.0,24.7,44.7,3195.0,106.03,"[40.0, 60.78, 55.65, 85.47, 21.36]",11.185932,35.8,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.4832214765100671, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Pharma 🧪,103.99,0.3524788391219259,0.2536927842862617,0.2493877800143494,1951346.95,197612899.07595783,87.36674993515015,0.1591365905019499,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,-0.0537237568368889,Healthcare,Biotechnology,United States,USD,1.1789393029771444,37.78230835791347
US6934831099 ,POSCO HOLDINGS INC,PKX,US6934831099 ,PKX,PKX,69.58999633789062,USD,53.35614629234493,64.27,2.86,BUY,65.49,81.98,64.0,47.7,Zyklus-neutral,0.81,45676.0,278.0,0.0,19552163332096.0,69095001161728.0,0.0,-5.4,0.95,-4.45,1896.0,2.67,"[0.0, 1.62, 0.0, 72.33, 23.17]",12.655211,,,,Mining ⛏️,63.17,0.4109923159380834,0.2211858160584283,0.2557348019640375,161173.45,11216059.795265198,53.63121492385864,0.2975651667911867,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.2539274817447376,Basic Materials,Steel,South Korea,USD,-0.0143708857036628,53.35614629234493
US83175M2052 ,SMITH & NEPHEW PLC,SNN,US83175M2052 ,SNN,SNN,36.900001525878906,USD,30.598312246313107,0.0,0.0,Seitwärts,0.0,0.0,67.3,100.0,Zyklus-Hoch,9.14,62392.0,215.0,700875008.0,33722298368.0,5944000000.0,2.08,4.7,8.26,12.96,3003.0,7.72,"[9.4, 18.28, 0.0, 0.0, 16.69]",19.562094,22.6,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.1610738255033557, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Pharma 🧪,34.07,0.2943215108657414,0.2216384952698327,0.168870021542567,811977.55,29961972.833979417,33.412478075027465,0.1043778747275263,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.0921937252501763,Healthcare,Medical Devices,United Kingdom,USD,0.5997852204818077,30.598312246313107
US9168961038 ,URANIUM ENERGY CORP,UEC,US9168961038 ,UEC,UEC,15.329999923706056,USD,173.7500032995429,0.0,0.0,Seitwärts,0.0,0.0,65.3,15.0,Zyklus-Tief,-7.29,147.0,0.0,-61173248.0,7445595648.0,49750000.0,-0.82,0.0,-156.46,-156.46,27716.0,85.09,"[0.0, 0.0, 92.65, 85.02, 0.0]",225.37932,19.0,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.4697986577181208, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Mining ⛏️,19.25,0.7573705364245878,0.3944132399490669,0.3488650079113951,9367156.0,143598500.7653427,11.62745002746582,0.3184318046944294,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.2567736687411193,Energy,Uranium,United States,USD,-0.3250987669884075,173.7500032995429
US74767V1098 ,QUANTUMSCAPE CORP,QS,US74767V1098 ,QS,QS,6.920000076293945,USD,47.54797424021999,0.0,0.0,Seitwärts,0.0,0.0,58.9,60.4,Zyklus-neutral,-38.65,6004.0,0.0,-116634872.0,4444975104.0,1.0,-2.62,0.0,0.0,0.0,21138.0,32.36,"[0.0, 0.0, 0.0, 39.58, 36.84]",-13.218594,18.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.41610738255033564, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Industrie/Auto 🚗,10.14,1.0393038832605404,0.5536088521775914,0.6285249617004612,16994368.7,117601032.70056742,10.0700250184536,-0.312812027416729,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,-0.439418376004522,Consumer Cyclical,Auto Parts,United States,USD,-4.683197546403606,47.54797424021999
US34379V1035 ,FLUENCE ENERGY INC,FLNC,US34379V1035 ,FLNC,FLNC,15.539999961853027,USD,171.67833097651837,0.0,0.0,Seitwärts,0.0,0.0,61.4,3.7,Zyklus-Tief,-14.46,82778.0,0.0,-98396624.0,2566774016.0,2551276032.0,-3.83,154.4,-2.04,152.36,1483.0,75.93,"[100.0, 0.0, 0.0, 96.3, 0.0]",87.467186,23.0,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.3691275167785235, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Energie ⚡,29.16,1.1015154077838722,0.7076215985620512,0.5178405155889505,7099195.85,110321503.23818716,13.973325016498563,0.1121189798064998,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,-0.1939406257639364,Utilities,Utilities - Renewable,United States,USD,-4.074078827183159,171.67833097651837
FR0013467479 ,CONSTELLIUM SE,CSTM,FR0013467479 ,CSTM,CSTM,24.88999938964844,USD,118.71703988881062,0.0,0.0,Seitwärts,0.0,0.0,75.4,36.6,Zyklus-neutral,12.18,247045.0,0.0,27942560.0,5423435776.0,7968999936.0,0.52,20.2,1.42,21.62,1277.0,95.58,"[40.4, 24.36, 0.0, 63.36, 17.64]",15.379264,27.7,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.17449664429530198, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Mining ⛏️,22.72,0.5050414166118531,0.2994630897174932,0.3724531766913611,2528512.45,62934673.33721848,16.52909996509552,0.5058290797568301,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.4862287227336785,Basic Materials,Aluminum,France,USD,-4.084783592009977,118.71703988881062
US64082B1026 ,NERDWALLET INC,NRDS,US64082B1026 ,NRDS,NRDS,10.850000381469728,USD,6.372554748620329,0.0,0.0,Seitwärts,0.0,0.0,41.2,18.1,Zyklus-Tief,20.23,3554.0,0.0,65625000.0,640464896.0,795000000.0,10.25,12.4,9.22,21.62,3698.0,78.36,"[24.8, 40.46, 0.0, 81.85, 50.24]",6.934785,20.0,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.0738255033557047, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Finanzen 🏦,12.38,0.5631412274243687,0.3650646533469299,0.424356566188229,1265301.1,13728517.417674066,11.677000012397766,-0.0708229536738882,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,-0.2918145355769056,Communication Services,Internet Content & Information,United States,USD,-1.9873470588924524,6.372554748620329
CA5170971017 ,LARGO INC,LGO,CA5170971017 ,LGO,LGO,1.6799999475479126,USD,-1.176476445577379,67.3,3.04,BUY,1.51,2.19,46.2,96.7,Zyklus-Hoch,-38.41,77781.0,0.0,5307000.0,244189840.0,111884000.0,2.17,11.2,-57.33,-46.13,496.0,51.58,"[22.4, 0.0, 0.0, 23.29, 57.93]",18.666666,,,,Mining ⛏️,1.35,0.9307279418968004,0.7335503092502605,0.6468253998289063,2354035.5,3954779.516525924,1.3454499998688698,0.2486528282074016,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.8138207983249923,Basic Materials,Other Industrial Metals & Mining,Canada,USD,3.703700160674983,-1.176476445577379
US1912161007 ,Coca-Cola,KO,US1912161007 ,KO,KO,81.55999755859375,USD,17.91361189902314,0.0,0.0,Seitwärts,0.0,0.0,59.6,63.0,Zyklus-neutral,42.44,144771.0,262.0,1412875008.0,369796448256.0,47663001600.0,0.38,5.1,27.34,32.44,1211.0,66.16,"[10.2, 84.88, 0.0, 37.01, 15.88]",22.126135,38.5,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7516778523489933, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Konsum 🥤,73.26,0.169603079085,0.1018476417543906,0.098185104621016,20068168.6,1636759782.021448,70.03319026947021,0.1645906354511519,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.114694157118915,Consumer Defensive,Beverages - Non-Alcoholic,United States,USD,1.3167671535326164,17.91361189902314
US4781601046 ,Johnson & Johnson,JNJ,US4781601046 ,JNJ,JNJ,248.42999267578125,USD,54.73986415943053,0.0,0.0,Seitwärts,0.0,0.0,79.0,76.2,Zyklus-neutral,35.56,57766.0,218.0,0.0,601488490496.0,94193000448.0,0.0,9.1,28.46,37.56,1.0,75.59,"[18.2, 71.12, 0.0, 23.78, 14.01]",18.998785,38.9,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7986577181208053, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Pharma 🧪,224.44,0.1904890384764794,0.1517064454340968,0.1272510807834481,9081991.1,2256238982.45451,185.69948127746585,0.3378066054184914,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.1910037355251297,Healthcare,Drug Manufacturers - General,United States,USD,2.0372084569802773,54.73986415943053
US7427181091 ,Procter & Gamble,PG,US7427181091 ,PG,PG,167.1999969482422,USD,-1.1801527350908336,0.0,0.0,Seitwärts,0.0,0.0,47.5,86.3,Zyklus-Hoch,31.56,68719.0,266.0,13253374976.0,396559024128.0,85259001856.0,3.34,1.5,19.3,20.8,724.0,70.71,"[3.0, 63.12, 0.0, 13.71, 16.78]",21.694807,38.7,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7785234899328859, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Konsum 🧼,148.27,0.1857567642869658,0.1282145062131377,0.2010194043497906,11728075.1,1960934120.928755,151.97426849365235,0.1001862262967614,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.1235661761879873,Consumer Defensive,Household & Personal Products,United States,USD,2.106868365338732,-1.1801527350908336
US0028241000 ,Abbott Laboratories,ABT,US0028241000 ,ABT,ABT,116.3499984741211,USD,-14.112628263136518,0.0,0.0,Seitwärts,0.0,0.0,40.7,80.8,Zyklus-Hoch,13.16,25.31,224.0,0.0,200792539136.0,44328001536.0,0.0,4.4,14.72,19.12,1.0,81.66,"[8.8, 26.32, 0.0, 19.21, 25.41]",17.985203,27.7,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.6778523489932886, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Pharma 🧪,107.46,0.2347799935049858,0.2133294409615821,0.2294973085980519,9999074.6,1163392314.452623,126.3749899673462,-0.0793273375991202,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,-0.1025151750234221,Healthcare,Medical Devices,United States,USD,0.0774095443290656,-14.112628263136518
US7134481081,PepsiCo,PEP,US7134481081,PEP,PEP,169.74000549316406,USD,15.021212180744524,0.0,0.0,Seitwärts,0.0,0.0,61.6,78.4,Zyklus-neutral,42.85,258081.0,341.0,8232750080.0,271828385792.0,93924999168.0,3.03,5.6,8.77,14.37,853.0,79.71,"[11.2, 85.7, 0.0, 21.64, 16.48]",18.30416,33.5,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7583892617449665, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Konsum 🥨,148.02,0.2259430805407244,0.130340455369812,0.1779199655793644,9478446.1,1608871493.0806594,142.8817481994629,0.1879754246582079,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.146000106318491,Consumer Defensive,Beverages - Non-Alcoholic,United States,USD,1.288938798489192,15.021212180744524
US4132163001,Harmony Gold Mining Company,HMY,US4132163001,HMY,HMY,22.75,USD,130.34528854447808,0.0,0.0,Seitwärts,0.0,0.0,60.2,27.3,Zyklus-neutral,32.52,4925.0,98.0,10437374976.0,2812910080.0,73896001536.0,371.05,22.7,19.46,42.16,1.72,23.91,"[45.4, 65.04, 0.0, 72.74, 27.31]",8.793388,32.7,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.6, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.34228187919463093, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Tech 💻,,0.6407886795060985,0.4635352509447142,0.3063927011427632,5367613.45,122113205.9875,17.438549976348877,0.3045809445656207,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.1664904552234225,Basic Materials,Gold,South Africa,USD,0.8869213734196357,130.34528854447808
DE0007030009,Rheinmetall AG,RHM.DE,DE0007030009,RHM.DE,RHM.DE,1663.5,EUR,67.02490949145339,103.81,5.48,BUY,1966.0,2521.79,71.8,18.7,Zyklus-Tief,22.42,47166.0,49.0,-1625000.0,76487131136.0,10997999616.0,-0.0,13.3,7.64,20.94,1135.0,43.98,"[26.6, 44.84, 0.0, 100.0, 20.38]",40.79185,,,,,,0.4933585769890735,0.3067563113248608,0.2743273824490821,185726.1,308955367.35,1739.5925,-0.0437415659127065,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.0507836565274533,Industrials,Aerospace & Defense,Germany,EUR,-0.6272401433691788,67.02490949145339
NL00150001Q9,Stellantis N.V.,STLA,NL00150001Q9,STLA,STLA,8.09000015258789,USD,-30.789692853347884,0.0,0.0,Seitwärts,0.0,0.0,39.0,15.0,Zyklus-Tief,-3.06,55559.0,1058.0,-8076749824.0,31891654656.0,146121998336.0,-25.33,-12.7,-1.64,-14.34,1061.0,46.24,"[0.0, 0.0, 0.0, 84.99, 45.88]",4.304615,17.8,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.3557046979865772, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Konsum 🥨,,0.5794030767302845,0.4397163015845443,0.3993399110108546,20265226.8,163945687.9042282,9.968200008869172,-0.1884191583846791,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,-0.2283513014082042,Consumer Cyclical,Auto Manufacturers,Netherlands,USD,0.4968939242891546,-30.789692853347884
IE000B5COQZ5,SMX (Security Matters) Public,SMX,IE000B5COQZ5,SMX,SMX,34.099998474121094,USD,-99.048689771938,0.0,0.0,Seitwärts,0.0,0.0,35.1,53.8,Zyklus-neutral,-210.65,50074.0,0.0,-14249375.0,22898526.0,1.0,-62.23,0.0,0.0,0.0,79.0,0.07,"[0.0, 0.0, 0.0, 46.18, 25.0]",0.0,16.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.21476510067114096, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Tech 💻,,6.150082234761215,1.662612316105022,0.9986889525542344,723024.05,24655119.001752853,542.3533066272736,-0.9371258586286154,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,-0.6124729972237404,Industrials,Specialty Business Services,Ireland,USD,-6.0088213300045545,-99.048689771938
US86633R6099,Datavault AI Inc.,DVLT,US86633R6099,DVLT,DVLT,0.7085000276565552,USD,-22.14285634750476,0.0,0.0,Seitwärts,0.0,0.0,44.8,71.3,Zyklus-neutral,-165.72,29069.0,0.0,-28070000.0,238018480.0,6170000.0,-11.79,147.8,0.0,147.8,684.0,3.15,"[100.0, 0.0, 0.0, 28.75, 100.0]",0.0,21.6,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.22818791946308725, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Tech 💻,,2.0564575930660927,0.7523732919920796,0.8479532253431973,38693720.05,27414501.72556,1.0319925032556057,-0.3134639782542366,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,-0.6796369649634202,Technology,Software - Infrastructure,United States,USD,-1.5972222912090772,-22.14285634750476
IL0011858912,Pagaya Technologies Ltd.,PGY,IL0011858912,PGY,PGY,11.1899995803833,USD,-12.782543671668446,0.0,0.0,Seitwärts,0.0,0.0,52.6,0.5,Zyklus-Tief,-36.31,141786.0,0.0,196523376.0,1852567424.0,1245945984.0,10.61,36.1,-15.32,20.78,5113.0,63.62,"[72.2, 0.0, 0.0, 99.55, 76.3]",4.0632296,21.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.2, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.20805369127516782, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,,0.87113849707314,0.5303039801458346,0.757133074416896,5895284.8,65968234.43824005,24.91717499256134,-0.5509121887323136,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,-0.5467918935886402,Technology,Software - Infrastructure,United States,USD,-9.830783900317442,-12.782543671668446
US58733R1023,MercadoLibre Inc.,MELI,US58733R1023,MELI,MELI,1757.5799560546875,USD,-17.16835343417119,0.0,0.0,Seitwärts,0.0,0.0,50.3,20.4,Zyklus-neutral,40.65,159296.0,0.0,-4066249984.0,108489015296.0,26193000448.0,-3.75,39.5,7.93,47.43,1174.0,84.75,"[79.0, 81.3, 0.0, 79.65, 27.28]",33.958015,38.1,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7114093959731543, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",Konsum 🥨,,0.3937001468907252,0.2979753336609299,0.3339225204260866,673816.5,1184286374.458923,2256.8836529541018,-0.2212359047600264,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,-0.1478767921530428,Consumer Cyclical,Internet Retail,Uruguay,USD,0.9592821518447536,-17.16835343417119
US88160R1014,Tesla,TSLA,US88160R1014,TSLA,TSLA,402.510009765625,USD,37.3848026049832,0.0,0.0,Seitwärts,0.0,0.0,56.0,35.8,Zyklus-neutral,4.93,17763.0,0.0,3732624896.0,1566959599616.0,94827003904.0,0.24,-3.1,4.0,0.9,2164.0,44.57,"[0.0, 9.86, 0.0, 64.22, 0.0]",151.62677,50.0,MED,{},Tech 💻,,0.6071181902906292,0.4008547222782533,0.2427469714966164,60281979.95,24264100338.36571,390.6616998291016,0.0303288239970966,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,-0.0686915393976093,Consumer Cyclical,Auto Manufacturers,United States,USD,-1.4856275407819195,37.3848026049832
US14154A1025,Cardinal Infrastructure,CDNL,US14154A1025,CDNL,CDNL,32.220001220703125,USD,37.1063881732048,0.0,0.0,Datenmangel,0.0,0.0,60.2,50.0,Zyklus-neutral,0.0,230784.0,0.0,0.0,77877880.0,395162976.0,0.0,60.2,6.11,66.31,1203.0,34.65,"[100.0, 0.0, 0.0, 50.0, 21.79]",20.158104,50.0,MED,{},,,0.9577968967228152,0.3837572705126635,0.2569982809417143,280975.1,9053018.064987184,,,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,,Industrials,Engineering & Construction,United States,USD,-2.511340500809167,37.1063881732048
US75644T1007,Red Cat Holdings,RCAT,US75644T1007,RCAT,RCAT,11.649999618530272,USD,87.90322543431022,0.0,0.0,Seitwärts,0.0,0.0,52.6,13.2,Zyklus-Tief,0.0,8852.0,0.0,0.0,1322458240.0,7443942.0,0.0,646.4,0.0,646.4,10416.0,41.83,"[100.0, 0.0, 0.0, 86.81, 73.29]",-42.066666,50.0,MED,{},,,1.1724164980631482,0.663601608441861,0.6007802457218128,9428860.05,109846215.98567536,9.77514999628067,0.1917975297527876,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.5770926958974063,Industrials,Aerospace & Defense,United States,USD,-10.315628762113093,87.90322543431022
US81764X1037,ServiceTitan,TTAN,US81764X1037,TTAN,TTAN,72.38999938964844,USD,-23.75184587305537,0.0,0.0,Seitwärts,0.0,0.0,38.4,26.4,Zyklus-neutral,-16.86,10505.0,0.0,124609000.0,5720048128.0,916259008.0,2.18,25.0,-23.91,1.09,4139.0,95.05,"[50.0, 0.0, 0.0, 73.56, 48.95]",58.844948,50.0,MED,{},Tech 💻,,0.5179604028819718,0.3281961555783275,0.5304939014379142,2007235.2,145303754.90288085,100.71304983139038,-0.2812252284004826,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,-0.1962363066241221,Technology,Software - Application,United States,USD,-1.5905358996421315,-23.75184587305537
US0381692070,Applied Digital,APLD,US0381692070,APLD,APLD,27.270000457763672,USD,240.8750057220459,0.0,0.0,Seitwärts,0.0,0.0,66.8,50.9,Zyklus-neutral,-7.9,125912.0,0.0,-1606530304.0,11793511424.0,263986000.0,-13.62,250.1,-47.35,202.75,4823.0,67.1,"[100.0, 0.0, 0.0, 49.06, 56.34]",-41.865925,50.0,MED,{},Tech 💻,,1.2808310478711775,0.7149613856204482,0.5699999928474426,24489372.65,667825203.3758451,22.150950050354005,0.2310984583402939,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.0811581450064398,Technology,Information Technology Services,United States,USD,-4.816751061574342,240.8750057220459
US60741F1049,Mobileye Global,MBLY,US60741F1049,MBLY,MBLY,8.460000038146973,USD,-46.31979749186079,0.0,0.0,Seitwärts,0.0,0.0,34.0,44.0,Zyklus-neutral,-3.27,564.0,0.0,632000000.0,5882599936.0,1894000000.0,10.74,-9.0,-20.7,-29.7,6103.0,67.31,"[0.0, 0.0, 71.8, 56.05, 45.94]",24.514277,50.0,MED,{},Tech 💻,,0.5611382577718477,0.3329956805176974,0.5597484459057231,5901342.2,49925355.23711834,13.38169996738434,-0.3677933253049454,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,-0.2727555480872998,Consumer Cyclical,Auto Parts,Israel,USD,-3.314285278320317,-46.31979749186079
US3493811034,Figure Technology Solutions,FIGR,US3493811034,FIGR,FIGR,25.280000686645508,USD,-18.739954385491643,0.0,0.0,Seitwärts,0.0,0.0,56.2,3.2,Zyklus-Tief,0.0,68.77,0.0,0.0,8038661632.0,382600000.0,0.0,54.8,32.46,87.26,2261.0,53.12,"[100.0, 0.0, 0.0, 96.84, 34.69]",38.201473,50.0,MED,{},Finanzen 🏦,,1.1285560302192332,0.662070557321846,0.6579623943435748,5425770.7,137163487.02158108,,,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,-0.2963215848105744,Financial Services,Capital Markets,United States,USD,-25.73443006250321,-18.739954385491643
US3795772082,Globus Medical,GMED,US3795772082,GMED,GMED,95.45999908447266,USD,18.849600905344687,0.0,0.0,Seitwärts,0.0,0.0,53.2,24.1,Zyklus-neutral,10.01,2731.0,0.0,445762752.0,11603802112.0,2769804032.0,3.84,22.9,15.3,38.2,4.13,106.79,"[45.8, 20.02, 0.0, 75.85, 24.94]",20.902147,50.0,MED,{},Pharma 🧪,,0.5381442184781897,0.3554416079464316,0.3539591684909804,1272047.2,121429624.547406,70.27884979248047,0.3583033781336366,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.0358234923879605,Healthcare,Medical Devices,United States,USD,-1.2925240531831417,18.849600905344687
US88023B1035,Tempus AI,TEM,US88023B1035,TEM,TEM,53.25,USD,-5.2153796533636605,0.0,0.0,Seitwärts,0.0,0.0,46.7,31.3,Zyklus-neutral,-72.61,263048.0,0.0,-108350376.0,10517640192.0,1105257984.0,-1.03,84.7,-18.45,66.25,3275.0,55.68,"[100.0, 0.0, 0.0, 68.71, 100.0]",-119.52941,50.0,MED,{},Pharma 🧪,,0.7959028229890807,0.4537218997304866,0.5081840311932506,6118042.6,325785768.45,70.02379985809326,-0.2395442676930729,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,-0.3225885569653305,Healthcare,Health Information Services,United States,USD,-3.8982130542506983,-5.2153796533636605
CA7142661031,Perpetua Resources,PPTA,CA7142661031,PPTA,PPTA,36.86000061035156,USD,329.60374053744994,0.0,0.0,Seitwärts,0.0,0.0,64.9,33.6,Zyklus-neutral,-14.54,9.0,0.0,-62575000.0,3159208448.0,1.0,-1.98,0.0,0.0,0.0,42247.0,69.23,"[0.0, 0.0, 99.55, 66.44, 100.0]",-434.99997,50.0,MED,{},Edelmetalle ⛏️,,0.8096700354968592,0.646861209336257,0.3172136393978049,1938455.8,71451481.97113954,21.530525002479557,0.7119880080075427,bull,0.0525478378223671,bear,-0.3296602315009258,2026-02-27,0.4591910869519533,Basic Materials,Other Precious Metals & Mining,United States,USD,3.3361438253234343,329.60374053744994
