Ticker,Name,Yahoo,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,ISIN,Symbol,YahooSymbol,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency,Perf 1D %,Perf 1Y %,cycle,AssetType,pillar_primary,bucket_type,pillar_confidence,pillar_reason,pillar_tags
PYPL,PAYPAL HDGS,PYPL,44.755001068115234,USD,-34.42978852780973,0.0,0.0,Seitwärts,0.0,0.0,30.9,29.5,Zyklus-neutral,25.73,60.703,135.0,3274249984.0,40072372224.0,33172000768.0,8.17,3.7,15.78,19.48,1.287,82.92,"[7.4, 51.46, 0.0, 70.46, 34.62]",7.116504,37.5,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.6510067114093959, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US70450Y1038,PYPL,PYPL,Finanzen,55.47,0.4129808708674219,0.3670683799721643,0.4992285198298596,26684201.45,1194251464.396552,63.53068199157715,-0.29553721658381027,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.2414007647592924,Financial Services,Credit Services,United States,USD,-1.7884543168025346,-34.42978852780973,0.0,stock,S21 Finanzsystem,pillar,83.0,manual thematic assignment after stack redesign,"payments, exchanges, capital markets, crypto"
SOL-EUR,SOLANA (KRYPTO),SOL-EUR,75.43486785888672,EUR,-35.128860167492924,,,,,,,,,,,,,,,,,,,,,,,,,,,SOL-EUR,SOL-EUR,Krypto 🪙,,0.6480497675374192,0.41390558557722706,0.6861209516412523,3526793422.25,266043195773.01962,129.3160765838623,-0.4166628786486054,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.13186713736325617,Cryptocurrency,Digital Currency,Global,EUR,0.5862803083165113,-35.128860167492924,,crypto,S21 Finanzsystem,pillar,83.0,manual thematic assignment after stack redesign,"payments, exchanges, capital markets, crypto"
V,Visa Inc.,V,307.17999267578125,USD,-7.018699028828468,,,,,,,,,,,,,,,,,,,,,,,,,,US92826C8394,V,V,Finanzen,,0.23729944821899046,0.18629608155583438,0.17413948804288004,7766308.1,2385654465.2758603,339.94556259155274,-0.09638475544727021,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.030389860736675933,Financial Services,Credit Services,United States,USD,-0.5761259802325225,-7.018699028828468,,stock,S21 Finanzsystem,pillar,86.0,manual gap-filling addition for payments infrastructure coverage,"payments, exchanges, capital markets, crypto"
XRP-EUR,XRP (KRYPTO),XRP-EUR,1.2005563974380493,EUR,-41.6764828111492,0.0,0.0,Seitwärts,0.0,0.0,40.7,29.1,Zyklus-neutral,0.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 70.92, 25.0]",0.0,22.8,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.8523489932885906, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,XRP-EUR,XRP-EUR,Krypto 🪙,1.6,0.6141438925353958,0.3977456215568575,0.6610830210200871,2407169518.35,2889942764.97296,1.8624734890460968,-0.3553967857803235,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.11055788178357528,Cryptocurrency,Digital Currency,Global,EUR,0.0644641482262065,-41.6764828111492,0.0,crypto,S21 Finanzsystem,pillar,83.0,manual thematic assignment after stack redesign,"payments, exchanges, capital markets, crypto"
XYZ,BLOCK INC. A,XYZ,60.935001373291016,USD,9.007155116232246,0.0,0.0,Seitwärts,0.0,0.0,41.0,35.8,Zyklus-neutral,14.69,36.049,0.0,241061248.0,34101551104.0,23973765120.0,0.71,2.3,13.08,15.38,2.183,81.62,"[4.6, 29.38, 0.0, 64.15, 39.94]",17.737028,19.9,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.5570469798657718, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US8522341036,XYZ,XYZ,Fintech,64.75,0.5425092237956921,0.42050449085052743,0.39477253380364496,11973908.55,729630133.937911,68.39827495574951,-0.10911493875082212,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.012595164690955118,Technology,Software - Infrastructure,United States,USD,-5.717153082397108,9.007155116232246,0.0,stock,S21 Finanzsystem,pillar,83.0,manual thematic assignment after stack redesign,"payments, exchanges, capital markets, crypto"
ACB.TO,Aurora Cannabis,ACB.TO,4.820000171661377,,-24.332805992847597,,,,,,,,,,,,,,,,,,,,,,,,,,CA05156X8504,ACB.TO,ACB.TO,Pharma 🧪,,0.6869847306024516,0.4408771282179725,0.47806003919535434,310322.35,1495753.7802703618,6.460400009155274,-0.25391614066764057,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.22160209756156835,Healthcare,Medical Devices,Canada,,-1.632651472429325,-24.332805992847597,,stock,Playground,playground,70.0,manual thematic assignment after stack redesign,"speculation, high volatility, optionality"
DOGE-EUR,DOGECOIN (KRYPTO),DOGE-EUR,0.082142174243927,EUR,-48.12815661407247,,,,,,,,,,,,,,,,,,,,,,,,,,,DOGE-EUR,DOGE-EUR,Krypto 🪙,,0.7476201094473223,0.4561077046074461,0.6961060168646829,1037953430.05,85259751.50824879,0.13865375593304635,-0.4075733925044762,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.0980525573935459,Cryptocurrency,Digital Currency,Global,EUR,2.075472589035088,-48.12815661407247,,crypto,Playground,playground,70.0,manual thematic assignment after stack redesign,"speculation, high volatility, optionality"
QBTS,D-Wave Quantum Inc.,QBTS,18.219999313354492,,213.05839821227036,,,,,,,,,,,,,,,,,,,,,,,,,,US26740W1099,QBTS,QBTS,,,1.286830632264102,0.532057553468864,0.6156766513260972,23682651.0,431497884.9584141,22.517549991607666,-0.1908533867962935,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.2955347626864834,Technology,Computer Hardware,United States,,-3.648865889081676,213.05839821227036,0.0,stock,Playground,playground,70.0,manual thematic assignment after stack redesign,"speculation, high volatility, optionality"
QS,QUANTUMSCAPE A,QS,6.869999885559082,USD,59.02776880948668,0.0,0.0,Seitwärts,0.0,0.0,57.1,60.4,Zyklus-neutral,-38.65,6.004,0.0,-116634872.0,4444975104.0,1.0,-2.62,0.0,0.0,0.0,21.138,32.36,"[0.0, 0.0, 0.0, 39.58, 36.84]",-13.218594,18.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.41610738255033564, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US74767V1098,QS,QS,Experimente,10.12,1.035411633359649,0.5494451875738645,0.645336237936977,13436412.35,92308151.30682464,10.190525016784669,-0.3258443628523945,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.4244633103505867,Consumer Cyclical,Auto Parts,United States,USD,-1.8571444920131186,59.02776880948668,0.0,stock,Playground,playground,70.0,manual thematic assignment after stack redesign,"speculation, high volatility, optionality"
QS,QUANTUMSCAPE CORP,QS,6.869999885559082,USD,59.02776880948668,0.0,0.0,Seitwärts,0.0,0.0,57.1,60.4,Zyklus-neutral,-38.65,6.004,0.0,-116634872.0,4444975104.0,1.0,-2.62,0.0,0.0,0.0,21.138,32.36,"[0.0, 0.0, 0.0, 39.58, 36.84]",-13.218594,18.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.41610738255033564, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US74767V1098,QS,QS,Industrie/Auto 🚗,10.12,1.035411633359649,0.5494451875738645,0.645336237936977,13436412.35,92308151.30682464,10.190525016784669,-0.3258443628523945,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.4244633103505867,Consumer Cyclical,Auto Parts,United States,USD,-1.8571444920131186,59.02776880948668,0.0,stock,Playground,playground,70.0,manual thematic assignment after stack redesign,"speculation, high volatility, optionality"
RGTI,"Rigetti Computing, Inc.",RGTI,16.3700008392334,,82.90504120778859,,,,,,,,,,,,,,,,,,,,,,,,,,US76655K1034,RGTI,RGTI,,,1.1379491230647416,0.5154926619882616,0.7342030468421666,28350412.3,464096273.14361286,22.207399983406066,-0.26285828816225765,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.34866267293042585,Technology,Computer Hardware,United States,,-3.3648150935901233,82.90504120778859,0.0,stock,Playground,playground,70.0,manual thematic assignment after stack redesign,"speculation, high volatility, optionality"
RIGD.IL,RELIANCE INDS,RIGD.IL,60.099998474121094,USD,5.490321616891358,0.0,0.0,Seitwärts,0.0,0.0,58.2,100.0,Zyklus-Hoch,0.0,37.389,33.0,0.0,2996862451712.0,9252890476544.0,0.0,11.7,7.43,19.13,1.0,0.89,"[23.4, 0.0, 0.0, 0.0, 26.68]",16.744186,21.6,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.06711409395973156, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US7594701077,RIGD.IL,RIGD.IL,Experimente,60.3,0.22844495469186152,0.1697872524547197,0.18161257625858174,127194.35,7644380.240916825,65.08531164169311,-0.07659659363724192,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.10191309908254131,Energy,Oil & Gas Refining & Marketing,India,USD,-0.16611675672921766,5.490321616891358,0.0,stock,Playground,playground,70.0,manual thematic assignment after stack redesign,"speculation, high volatility, optionality"
SMX,SMX (Security Matters) Public,SMX,19.299999237060547,USD,-99.4984832788314,0.0,0.0,Seitwärts,0.0,0.0,35.1,53.8,Zyklus-neutral,-210.65,50.074,0.0,-14249375.0,22898526.0,1.0,-62.23,0.0,0.0,0.0,0.079,0.07,"[0.0, 0.0, 0.0, 46.18, 25.0]",0.0,16.4,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.0, ""liquidity"": 0.21476510067114096, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",IE000B5COQZ5,SMX,SMX,Tech 💻,,6.144558352620562,1.6462542960054591,0.9986889525542345,176984.95,3415809.399971199,445.98164337158204,-0.9567246779684602,neutral,0.019249628470205504,bear,-0.25469005116904364,2026-03-12,-0.948473678644887,Industrials,Specialty Business Services,Ireland,USD,-13.2584303952335,-99.4984832788314,0.0,stock,Playground,playground,70.0,manual thematic assignment after stack redesign,"speculation, high volatility, optionality"
