Ticker,Name,Yahoo,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,ISIN,Symbol,YahooSymbol,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency
MELI,MercadoLibre Inc.,MELI,2025.32,USD,-0.5,0.0,0.0,Seitwärts,0.0,0.0,50.3,20.4,Zyklus-neutral,40.65,159.296,0.0,-4066249984.0,108489015296.0,26193000448.0,-3.75,39.5,7.93,47.43,1.174,84.75,"[79.0, 81.3, 0.0, 79.65, 27.28]",33.958015,38.1,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.7114093959731543, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,MELI,MELI,Konsum 🥨,,0.024471,0.017434,0.273137,543253.33,1100261811.89,2280.2777,-0.11181,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,-0.074065,,,,
US88160R1014,Tesla,TSLA,425.21,USD,1.89,0.0,0.0,Seitwärts,0.0,0.0,56.0,35.8,Zyklus-neutral,4.93,17.763,0.0,3732624896.0,1566959599616.0,94827003904.0,0.24,-3.1,4.0,0.9,2.164,44.57,"[0.0, 9.86, 0.0, 64.22, 0.0]",151.62677,50.0,MED,{},US88160R1014,TSLA,TSLA,Tech 💻,,0.039025,0.025725,0.384679,71955778.33,30596315890.26,383.1621,0.109739,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,-0.044604,,,,
US14154A1025,Cardinal Infrastructure,CDNL,25.5,USD,-3.37,0.0,0.0,Datenmangel,0.0,0.0,60.2,50.0,Zyklus-neutral,0.0,230.784,0.0,0.0,77877880.0,395162976.0,0.0,60.2,6.11,66.31,1.203,34.65,"[100.0, 0.0, 0.0, 50.0, 21.79]",20.158104,50.0,MED,{},US14154A1025,CDNL,CDNL,,,0.045983,0.027003,0.256998,353871.43,9023721.43,,,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,,,,,
US75644T1007,Red Cat Holdings,RCAT,12.62,USD,-7.95,0.0,0.0,Seitwärts,0.0,0.0,52.6,13.2,Zyklus-Tief,0.0,8.852,0.0,0.0,1322458240.0,7443942.0,0.0,646.4,0.0,646.4,10.416,41.83,"[100.0, 0.0, 0.0, 86.81, 73.29]",-42.066666,50.0,MED,{},US75644T1007,RCAT,RCAT,,,0.074002,0.041535,0.60078,10761300.0,135807604.77,9.3722,0.346532,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,0.325344,,,,
US81764X1037,ServiceTitan,TTAN,64.66,USD,2.67,0.0,0.0,Seitwärts,0.0,0.0,38.4,26.4,Zyklus-neutral,-16.86,10.505,0.0,124609000.0,5720048128.0,916259008.0,2.18,25.0,-23.91,1.09,4.139,95.05,"[50.0, 0.0, 0.0, 73.56, 48.95]",58.844948,50.0,MED,{},US81764X1037,TTAN,TTAN,Tech 💻,,0.031055,0.020103,0.526243,1223061.67,79083171.85,103.9121,-0.377743,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,-0.348522,,,,
US0381692070,Applied Digital,APLD,37.47,USD,-2.06,0.0,0.0,Seitwärts,0.0,0.0,66.8,50.9,Zyklus-neutral,-7.9,125.912,0.0,-1606530304.0,11793511424.0,263986000.0,-13.62,250.1,-47.35,202.75,4.823,67.1,"[100.0, 0.0, 0.0, 49.06, 56.34]",-41.865925,50.0,MED,{},US0381692070,APLD,APLD,Tech 💻,,0.081848,0.047371,0.676995,32196746.67,1206412136.9,20.5561,0.822821,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,0.17492,,,,
US60741F1049,Mobileye Global,MBLY,9.4,USD,3.64,0.0,0.0,Seitwärts,0.0,0.0,34.0,44.0,Zyklus-neutral,-3.27,0.564,0.0,632000000.0,5882599936.0,1894000000.0,10.74,-9.0,-20.7,-29.7,6.103,67.31,"[0.0, 0.0, 71.8, 56.05, 45.94]",24.514277,50.0,MED,{},US60741F1049,MBLY,MBLY,Tech 💻,,0.035916,0.021215,0.559748,7878325.0,74056251.99,13.746,-0.316165,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,-0.289129,,,,
US3493811034,Figure Technology Solutions,FIGR,38.87,USD,-3.93,0.0,0.0,Seitwärts,0.0,0.0,56.2,3.2,Zyklus-Tief,0.0,68.77,0.0,0.0,8038661632.0,382600000.0,0.0,54.8,32.46,87.26,2.261,53.12,"[100.0, 0.0, 0.0, 96.84, 34.69]",38.201473,50.0,MED,{},US3493811034,FIGR,FIGR,Finanzen 🏦,,0.066182,0.031896,0.47409,3371316.67,131043075.23,,,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,0.028614,,,,
US3795772082,Globus Medical,GMED,88.72,USD,1.29,0.0,0.0,Seitwärts,0.0,0.0,53.2,24.1,Zyklus-neutral,10.01,2.731,0.0,445762752.0,11603802112.0,2769804032.0,3.84,22.9,15.3,38.2,4.13,106.79,"[45.8, 20.02, 0.0, 75.85, 24.94]",20.902147,50.0,MED,{},US3795772082,GMED,GMED,Pharma 🧪,,0.033843,0.022434,0.388306,1512675.0,134204527.85,68.9507,0.286716,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,0.023006,,,,
US88023B1035,Tempus AI,TEM,55.88,USD,-2.17,0.0,0.0,Seitwärts,0.0,0.0,46.7,31.3,Zyklus-neutral,-72.61,263.048,0.0,-108350376.0,10517640192.0,1105257984.0,-1.03,84.7,-18.45,66.25,3.275,55.68,"[100.0, 0.0, 0.0, 68.71, 100.0]",-119.52941,50.0,MED,{},US88023B1035,TEM,TEM,Pharma 🧪,,0.052949,0.032421,0.583743,4870433.33,272159819.87,70.098,-0.20283,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,-0.253686,,,,
CA7142661031,Perpetua Resources,PPTA,29.58,USD,-2.44,0.0,0.0,Seitwärts,0.0,0.0,64.9,33.6,Zyklus-neutral,-14.54,0.009,0.0,-62575000.0,3159208448.0,1.0,-1.98,0.0,0.0,0.0,42.247,69.23,"[0.0, 0.0, 99.55, 66.44, 100.0]",-434.99997,50.0,MED,{},CA7142661031,PPTA,PPTA,Edelmetalle ⛏️,,0.052894,0.043921,0.331391,2299908.33,68031288.32,20.5353,0.440448,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,0.293078,,,,
AAPL,Apple Inc.,AAPL,273.68,USD,-0.34,0.0,0.0,Seitwärts,0.0,0.0,58.9,84.3,Zyklus-Hoch,152.02,102.63,38.0,106312753152.0,4041536438272.0,435617005568.0,2.63,15.7,27.04,42.74,0.974,65.09,"[31.4, 100.0, 0.0, 15.71, 13.81]",29.453894,40.3,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.0, ""liquidity"": 0.9328859060402684, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US0378331005,AAPL,AAPL,,,0.02006,0.014547,0.302226,47914518.33,13113245026.53,238.7768,0.146175,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,-0.01322,Technology,Consumer Electronics,United States,USD
BTC-USD,Bitcoin,BTC-USD,67408.34,USD,-3.87,0.0,0.0,Seitwärts,0.0,0.0,42.0,36.2,Zyklus-neutral,0.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 63.78, 25.0]",0.0,38.3,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.3650028890172896, ""liquidity"": 1.0, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,BTC-USD,BTC-USD,,,0.024135,0.018137,0.497388,44225167691.48,2981145306148902.0,101812.2946,-0.337915,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,-0.00092,Cryptocurrency,Digital Currency,Global,USD
ETH-USD,Ethereum,ETH-USD,1972.94,USD,-6.21,0.0,0.0,Seitwärts,0.0,0.0,47.1,34.5,Zyklus-neutral,0.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 65.53, 25.0]",0.0,28.0,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.2012444997555447, ""liquidity"": 0.9731543624161074, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,ETH-USD,ETH-USD,,,0.040945,0.02781,0.622945,24916706698.85,49159108064252.54,3590.0377,-0.450441,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,-0.134093,Cryptocurrency,Digital Currency,Global,USD
ADA-USD,Cardano,ADA-USD,0.26,USD,-4.24,0.0,0.0,Seitwärts,0.0,0.0,37.8,27.0,Zyklus-neutral,0.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0.0, 0.0, 0.0, 73.0, 25.0]",0.0,21.5,LOW,"{""coverage"": 0.5714285714285714, ""confluence"": 0.0, ""risk_clean"": 0.0, ""regime_align"": 0.13681496955420241, ""liquidity"": 0.44966442953020136, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",,ADA-USD,ADA-USD,,,0.05861,0.032184,0.783192,657924670.18,169915887.9,0.5973,-0.567656,bull,0.07484089439742303,bear,-0.3370805524066197,2026-02-11,-0.178667,Cryptocurrency,Digital Currency,Global,USD
